GSM,230,2,1146,21912,0,14.5928,50.0945,2409,27,1,1332268838,1737703982,0
GSM,230,2,1133,1992,0,14.5057,50.1103,2171,50,1,1332268838,1751903133,0
GSM,230,2,1133,11913,0,14.5124,50.11,1377,50,1,1332268838,1751903132,0
GSM,230,2,1182,12049,0,14.482,50.1617,3056,49,1,1332269663,1729590182,0
GSM,230,1,14418,20613,0,13.6478,50.5075,10850,50,1,1333193251,1742593920,0
GSM,230,1,14438,21314,0,14.102,50.7873,25233,44,1,1334637806,1774804447,0
GSM,230,1,16434,1968,0,14.5076,50.1377,3294,50,1,1334642645,1772796301,0
GSM,230,1,16434,8191,0,14.48,50.1345,9622,32,1,1334642947,1776494897,0
GSM,230,1,16434,8158,0,14.5141,50.1225,2101,50,1,1334643236,1776148741,0
GSM,230,1,16464,2051,0,14.5246,50.1145,1516,28,1,1334643851,1776162601,0
GSM,230,1,20500,2142,0,14.5802,50.1139,2171,27,1,1334644155,1776162721,0
GSM,230,1,20500,1118,0,14.5774,50.1114,867,27,1,1334644453,1775538421,0
GSM,230,1,20500,64,0,14.5904,50.1051,1813,27,1,1334644453,1770879121,0
GSM,230,1,16464,8031,0,14.5329,50.1065,2665,27,1,1334645646,1775539621,0
GSM,230,1,16464,2177,0,14.5304,50.0972,1272,27,1,1334645953,1772794501,0
GSM,230,2,1829,18840,0,15.5714,49.4064,6365,50,1,1334730006,1731699994,0
GSM,230,2,1829,18829,0,15.5314,49.4536,6999,48,1,1334731038,1745872986,0
GSM,230,2,1615,6219,0,15.8296,49.7307,38206,38,1,1334731038,1742220149,0
GSM,230,2,1315,3276,0,15.3496,49.5265,3200,50,1,1334731675,1763051882,0
GSM,230,2,1144,11403,0,14.4847,50.0443,2102,28,1,1334735244,1733767202,0
GSM,230,2,1144,1023,0,14.4742,50.053,1616,31,1,1334736172,1752156426,0
GSM,230,2,1182,11901,0,14.5039,50.1506,2364,50,1,1334737752,1731905101,0
GSM,230,2,1154,1506,0,14.2866,50.0304,1593,49,1,1335096423,1739563261,0
GSM,230,2,1154,11594,0,14.3284,50.0208,2245,40,1,1335096423,1739565482,0
GSM,230,2,1154,11593,0,14.331,50.0191,1908,26,1,1335096423,1736180462,0
GSM,230,2,1154,1594,0,14.3529,50.0217,1594,50,1,1335096425,1734651363,0
GSM,230,2,1154,21537,0,14.346,50.0178,1967,50,1,1335096425,1734651362,0
GSM,230,2,1154,1557,0,14.3892,50.0353,1241,50,1,1335096425,1734651362,0
GSM,230,2,1154,1517,0,14.3989,50.0324,2508,50,1,1335096425,1734651362,0
GSM,230,2,1145,1426,0,14.4513,50.0369,2751,50,1,1335096427,1765204442,0
GSM,230,2,1146,1098,0,14.5249,50.0652,1010,28,1,1335096429,1735917842,0
GSM,230,2,1146,1026,0,14.5472,50.0999,3632,42,1,1335096431,1751903131,0
GSM,230,2,1133,21919,0,14.5307,50.1059,1618,49,1,1335096432,1740555422,0
GSM,230,2,1154,1595,0,14.3359,50.0208,1597,50,1,1335096777,1734651364,0
GSM,230,2,1154,11506,0,14.3501,50.0212,2242,49,1,1335096777,1734651363,0
GSM,230,2,1154,11583,0,14.3394,50.0161,14467,47,1,1335096777,1734651363,0
GSM,230,2,1154,1584,0,14.3776,50.0076,3866,50,1,1335096777,1734651362,0
GSM,230,2,1154,21429,0,14.4072,50.0436,3399,50,1,1335096777,1765204442,0
GSM,230,2,1145,21451,0,14.415,50.0392,2274,50,1,1335096777,1734651362,0
